nr_train,num_epochs,n_bad_epochs,num_hidden_layers,hidden_size,batch_size,af_first_layer,af_hidden_layers,af_output_layer,loss_function,dropout,batch_norm,learning_rate,optimizer,epoch_stopped,loss,accuracy,precision,recall,f1_score,support
111,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.SGD,35,600.2421330213547,0.38071225969114403,"[0.09437086092715231, 0.2479108635097493, 0.759493670886076, 0.8846153846153846, 0.09811320754716982]","[0.4672131147540984, 0.2656716417910448, 0.31496062992125984, 0.422316384180791, 0.6624203821656051]","[0.15702479338842973, 0.25648414985590784, 0.44526901669758817, 0.5717017208413001, 0.17091207888249796]","[122, 335, 1143, 1416, 157]"
112,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.Adam,10,580.288980960846,0.3633785061456035,"[0.10627177700348432, 0.37267080745341613, 0.8555858310626703, 0.9291338582677166, 0.08913649025069638]","[0.5, 0.1791044776119403, 0.2747156605424322, 0.4166666666666667, 0.8152866242038217]","[0.1752873563218391, 0.24193548387096772, 0.4158940397350993, 0.5753291077523159, 0.16070307595731323]","[122, 335, 1143, 1416, 157]"
113,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,36,571.9685889482498,0.3876457611093602,"[0.09473684210526316, 0.3048327137546468, 0.7305502846299811, 0.9165378670788253, 0.10046948356807511]","[0.5163934426229508, 0.24477611940298508, 0.336832895888014, 0.4187853107344633, 0.6815286624203821]","[0.16010165184243966, 0.271523178807947, 0.4610778443113772, 0.5748909355307805, 0.17512274959083465]","[122, 335, 1143, 1416, 157]"
114,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,20,555.2405751347542,0.38291837377875826,"[0.09490333919156414, 0.2696629213483146, 0.7750556792873051, 0.905688622754491, 0.09902740937223696]","[0.4426229508196721, 0.2865671641791045, 0.30446194225721784, 0.4272598870056497, 0.7133757961783439]","[0.15629522431259044, 0.2778581765557164, 0.43718592964824116, 0.5806142034548943, 0.17391304347826086]","[122, 335, 1143, 1416, 157]"
115,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,35,678.1016360521317,0.23794516230696502,"[0.05752003771805752, 0.0, 0.0, 0.6017110266159695, 0.0]","[1.0, 0.0, 0.0, 0.4470338983050847, 0.0]","[0.10878288007133304, 0.0, 0.0, 0.512965964343598, 0.0]","[122, 335, 1143, 1416, 157]"
116,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,18,555.054140985012,0.38670028364323983,"[0.1043956043956044, 0.24929178470254956, 0.7177570093457943, 0.8878923766816144, 0.09719626168224299]","[0.4672131147540984, 0.2626865671641791, 0.3359580052493438, 0.4194915254237288, 0.6624203821656051]","[0.17065868263473055, 0.2558139534883721, 0.45768772348033376, 0.5697841726618705, 0.169519152404238]","[122, 335, 1143, 1416, 157]"
117,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.SGD,21,564.0870872735977,0.36653009769933814,"[0.10946196660482375, 0.29338842975206614, 0.7862407862407862, 0.9022900763358779, 0.09172932330827067]","[0.48360655737704916, 0.21194029850746268, 0.2799650043744532, 0.4173728813559322, 0.7770700636942676]","[0.17851739788199697, 0.24610051993067592, 0.41290322580645167, 0.570738773539353, 0.16408876933423]","[122, 335, 1143, 1416, 157]"
118,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.Adam,16,577.7401382923126,0.3863851244878664,"[0.09539473684210527, 0.23178807947019867, 0.7013201320132013, 0.9406919275123559, 0.09714285714285714]","[0.47540983606557374, 0.208955223880597, 0.37182852143482065, 0.4032485875706215, 0.6496815286624203]","[0.15890410958904108, 0.21978021978021975, 0.4859919954259577, 0.564508156203658, 0.16901408450704228]","[122, 335, 1143, 1416, 157]"
119,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.SGD,43,572.5408815145493,0.3785061456035298,"[0.10434782608695652, 0.3961038961038961, 0.75, 0.9197530864197531, 0.09222560975609756]","[0.4918032786885246, 0.18208955223880596, 0.31758530183727035, 0.4209039548022599, 0.7707006369426752]","[0.17216642754662842, 0.24948875255623723, 0.4462200368776891, 0.5775193798449613, 0.16473791695030632]","[122, 335, 1143, 1416, 157]"
120,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.Adam,23,552.6741133928299,0.37472423573904823,"[0.10267229254571027, 0.33793103448275863, 0.7689161554192229, 0.932475884244373, 0.09203980099502487]","[0.5983606557377049, 0.14626865671641792, 0.3289588801399825, 0.4096045197740113, 0.7070063694267515]","[0.17527010804321727, 0.2041666666666667, 0.4607843137254902, 0.5691854759568205, 0.1628760088041086]","[122, 335, 1143, 1416, 157]"
121,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.SGD,43,592.8168684244156,0.38228805546801137,"[0.09607577807848444, 0.37575757575757573, 0.7344961240310077, 0.9200626959247649, 0.10224215246636771]","[0.5819672131147541, 0.18507462686567164, 0.331583552055993, 0.4145480225988701, 0.7261146496815286]","[0.16492450638792103, 0.248, 0.4569017480409885, 0.5715676728334956, 0.17924528301886794]","[122, 335, 1143, 1416, 157]"
122,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.Adam,16,578.9349819421768,0.333123227229751,"[0.09800362976406533, 0.38333333333333336, 0.7986111111111112, 0.9606299212598425, 0.0793854033290653]","[0.4426229508196721, 0.1373134328358209, 0.30183727034120733, 0.3446327683615819, 0.7898089171974523]","[0.16047548291233282, 0.20219780219780217, 0.43809523809523804, 0.5072765072765073, 0.1442699243746364]","[122, 335, 1143, 1416, 157]"
123,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.SGD,107,640.6976335048676,0.3236684525685471,"[0.09110169491525423, 0.35251798561151076, 0.831275720164609, 0.8171896316507503, 0.08168761220825853]","[0.7049180327868853, 0.14626865671641792, 0.17672790901137359, 0.4230225988700565, 0.5796178343949044]","[0.16135084427767352, 0.20675105485232068, 0.2914862914862915, 0.55746859004188, 0.14319433516915817]","[122, 335, 1143, 1416, 157]"
124,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.Adam,16,569.4407403469086,0.36495430192247086,"[0.0917312661498708, 0.3979591836734694, 0.8438287153652393, 0.9356357927786499, 0.09234411996842937]","[0.5819672131147541, 0.11641791044776119, 0.29308836395450566, 0.4209039548022599, 0.7452229299363057]","[0.15848214285714288, 0.18013856812933024, 0.43506493506493504, 0.5806137359961032, 0.16432584269662923]","[122, 335, 1143, 1416, 157]"
125,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.01,torch.optim.SGD,25,588.9492890834808,0.38480932871099904,"[0.1053639846743295, 0.27611940298507465, 0.6840390879478827, 0.9487179487179487, 0.09881756756756757]","[0.45081967213114754, 0.2208955223880597, 0.3674540682414698, 0.3919491525423729, 0.7452229299363057]","[0.17080745341614909, 0.24543946932006636, 0.4780876494023904, 0.5547226386806597, 0.17449664429530204]","[122, 335, 1143, 1416, 157]"
126,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.01,torch.optim.Adam,18,575.6583721637726,0.35455404979514654,"[0.09696969696969697, 0.4019607843137255, 0.8507853403141361, 0.9384116693679092, 0.0821529745042493]","[0.5245901639344263, 0.12238805970149254, 0.28433945756780404, 0.4088983050847458, 0.7388535031847133]","[0.1636828644501279, 0.18764302059496568, 0.42622950819672134, 0.5696015740285293, 0.1478648820905035]","[122, 335, 1143, 1416, 157]"
127,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.001,torch.optim.SGD,31,607.6883233785629,0.3633785061456035,"[0.09242424242424242, 0.21535181236673773, 0.816, 0.8830584707646177, 0.09580838323353294]","[0.5, 0.30149253731343284, 0.2677165354330709, 0.4159604519774011, 0.6114649681528662]","[0.15601023017902813, 0.2512437810945274, 0.40316205533596833, 0.5655304848775804, 0.1656600517687662]","[122, 335, 1143, 1416, 157]"
128,500,3,1,8,64,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.001,torch.optim.Adam,16,573.540008187294,0.35549952726126693,"[0.10700389105058365, 0.3028571428571429, 0.7651006711409396, 0.9665492957746479, 0.0878148400272294]","[0.45081967213114754, 0.1582089552238806, 0.2992125984251969, 0.3877118644067797, 0.821656050955414]","[0.17295597484276728, 0.20784313725490194, 0.4301886792452831, 0.5534274193548387, 0.15867158671586715]","[122, 335, 1143, 1416, 157]"
129,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.SGD,40,570.8856861591339,0.3863851244878664,"[0.10305343511450382, 0.3023255813953488, 0.702846975088968, 0.9345047923322684, 0.1016260162601626]","[0.6639344262295082, 0.19402985074626866, 0.3455818022747157, 0.413135593220339, 0.6369426751592356]","[0.17841409691629959, 0.23636363636363636, 0.46334310850439886, 0.5729676787463271, 0.17528483786152496]","[122, 335, 1143, 1416, 157]"
130,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.Adam,16,554.9060131311417,0.3756697132051686,"[0.08529411764705883, 0.20525451559934318, 0.7965686274509803, 0.8861313868613139, 0.09372236958443855]","[0.23770491803278687, 0.373134328358209, 0.28433945756780404, 0.4286723163841808, 0.6751592356687898]","[0.12554112554112556, 0.2648305084745763, 0.4190844616376531, 0.5778200856734889, 0.16459627329192547]","[122, 335, 1143, 1416, 157]"
131,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.SGD,130,606.3827646970749,0.3321777497636306,"[0.0878524945770065, 0.5074626865671642, 0.7863501483679525, 0.8676691729323308, 0.08206429780033841]","[0.6639344262295082, 0.10149253731343283, 0.23184601924759404, 0.4074858757062147, 0.6178343949044586]","[0.15517241379310343, 0.16915422885572137, 0.3581081081081081, 0.5545410860163383, 0.14488424197162061]","[122, 335, 1143, 1416, 157]"
132,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.001,torch.optim.Adam,14,554.3213120102882,0.393633785061456,"[0.09982174688057041, 0.26006191950464397, 0.7225225225225225, 0.9473684210526315, 0.10298102981029811]","[0.45901639344262296, 0.2507462686567164, 0.35083114610673666, 0.4194915254237288, 0.7261146496815286]","[0.16398243045387995, 0.2553191489361702, 0.4723203769140165, 0.5814977973568282, 0.18037974683544303]","[122, 335, 1143, 1416, 157]"
133,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.SGD,22,563.0646603107452,0.38386385124487865,"[0.09706959706959707, 0.3270440251572327, 0.7024221453287197, 0.9391025641025641, 0.09557661927330174]","[0.4344262295081967, 0.15522388059701492, 0.3552055993000875, 0.4138418079096045, 0.7707006369426752]","[0.15868263473053892, 0.21052631578947367, 0.4718187100522952, 0.5745098039215687, 0.17006324666198175]","[122, 335, 1143, 1416, 157]"
134,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.01,torch.optim.Adam,22,553.6406857967377,0.3835486920895052,"[0.10728744939271255, 0.4166666666666667, 0.7166979362101313, 0.9101796407185628, 0.08841010401188708]","[0.4344262295081967, 0.16417910447761194, 0.3342082239720035, 0.4293785310734463, 0.7579617834394905]","[0.17207792207792205, 0.23554603854389725, 0.45584725536992843, 0.5834932821497121, 0.1583499667332003]","[122, 335, 1143, 1416, 157]"
135,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.SGD,47,567.9304403066635,0.37188780334068705,"[0.09647495361781076, 0.28679245283018867, 0.7683741648106904, 0.8873873873873874, 0.09250398724082935]","[0.4262295081967213, 0.22686567164179106, 0.30183727034120733, 0.4173728813559322, 0.7388535031847133]","[0.1573373676248109, 0.2533333333333333, 0.4334170854271357, 0.5677233429394813, 0.16442239546420978]","[122, 335, 1143, 1416, 157]"
136,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,True,0.001,torch.optim.Adam,20,556.93233025074,0.36589977938859125,"[0.09065550906555091, 0.29651162790697677, 0.8095238095238095, 0.9352290679304898, 0.09179528838342811]","[0.5327868852459017, 0.15223880597014924, 0.2974628171478565, 0.4180790960451977, 0.7197452229299363]","[0.15494636471990467, 0.20118343195266272, 0.43506078055022385, 0.577842850170815, 0.1628242074927954]","[122, 335, 1143, 1416, 157]"
137,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.SGD,42,590.1308403015137,0.36653009769933814,"[0.08968058968058969, 0.33112582781456956, 0.7151277013752456, 0.9185303514376997, 0.09412861136999068]","[0.5983606557377049, 0.14925373134328357, 0.3184601924759405, 0.4060734463276836, 0.643312101910828]","[0.155982905982906, 0.205761316872428, 0.44067796610169485, 0.5631733594515181, 0.16422764227642275]","[122, 335, 1143, 1416, 157]"
138,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.01,torch.optim.Adam,15,564.1661202311516,0.3860699653324929,"[0.10945273631840796, 0.226775956284153, 0.7558886509635975, 0.8628257887517147, 0.09594706368899918]","[0.36065573770491804, 0.24776119402985075, 0.3088363954505687, 0.4442090395480226, 0.7388535031847133]","[0.16793893129770993, 0.23680456490727533, 0.43850931677018634, 0.5864801864801865, 0.16983894582723277]","[122, 335, 1143, 1416, 157]"
139,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.SGD,90,642.5401960611343,0.3255594075007879,"[0.08608608608608609, 0.07317073170731707, 0.736986301369863, 0.8500727802037845, 0.0841813135985199]","[0.7049180327868853, 0.008955223880597015, 0.23534558180227472, 0.4124293785310734, 0.5796178343949044]","[0.15343443354148084, 0.01595744680851064, 0.35676392572944293, 0.555397051830718, 0.1470113085621971]","[122, 335, 1143, 1416, 157]"
140,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,False,0.001,torch.optim.Adam,18,565.4776040911674,0.3800819413803971,"[0.09630818619582665, 0.21866666666666668, 0.7922374429223744, 0.8965014577259475, 0.09705042816365367]","[0.4918032786885246, 0.24477611940298508, 0.30358705161854765, 0.4343220338983051, 0.6496815286624203]","[0.1610738255033557, 0.23098591549295774, 0.43896268184693227, 0.5851569933396765, 0.16887417218543047]","[122, 335, 1143, 1416, 157]"
141,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.SGD,25,580.7653232812881,0.3863851244878664,"[0.08856088560885608, 0.30603448275862066, 0.7079646017699115, 0.9246153846153846, 0.08952702702702703]","[0.39344262295081966, 0.21194029850746268, 0.34995625546806647, 0.4244350282485876, 0.6751592356687898]","[0.14457831325301204, 0.2504409171075838, 0.468384074941452, 0.5818005808325266, 0.15809097688292317]","[122, 335, 1143, 1416, 157]"
142,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.01,torch.optim.Adam,10,583.4420900344849,0.36653009769933814,"[0.1108786610878661, 0.19739696312364424, 0.8387978142076503, 0.8992481203007519, 0.09476309226932668]","[0.4344262295081967, 0.2716417910447761, 0.268591426071741, 0.422316384180791, 0.7261146496815286]","[0.17666666666666667, 0.228643216080402, 0.4068919814446653, 0.5747236905333974, 0.1676470588235294]","[122, 335, 1143, 1416, 157]"
143,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.SGD,57,583.8775693178177,0.3715726441853136,"[0.10042432814710042, 0.2572463768115942, 0.7870370370370371, 0.9171875, 0.09838998211091235]","[0.5819672131147541, 0.21194029850746268, 0.2974628171478565, 0.4145480225988701, 0.7006369426751592]","[0.1712907117008444, 0.23240589198036005, 0.4317460317460317, 0.5710116731517509, 0.17254901960784313]","[122, 335, 1143, 1416, 157]"
144,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.2,True,0.001,torch.optim.Adam,25,570.3086997270584,0.3690513709423259,"[0.09337349397590361, 0.24675324675324675, 0.8471849865951743, 0.9341894060995185, 0.09255242227042661]","[0.2540983606557377, 0.3402985074626866, 0.2764654418197725, 0.4110169491525424, 0.8152866242038217]","[0.13656387665198239, 0.28607277289836885, 0.41688654353562005, 0.5708680725846004, 0.16623376623376623]","[122, 335, 1143, 1416, 157]"
145,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.SGD,32,576.7415705919266,0.3643239836117239,"[0.09534368070953436, 0.5238095238095238, 0.7942583732057417, 0.918622848200313, 0.09469026548672567]","[0.7049180327868853, 0.13134328358208955, 0.2904636920384952, 0.4145480225988701, 0.6815286624203821]","[0.16796875, 0.21002386634844866, 0.4253683536194747, 0.5712895377128954, 0.16627816627816627]","[122, 335, 1143, 1416, 157]"
146,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.01,torch.optim.Adam,16,551.1146932840347,0.3791364639142767,"[0.08952959028831563, 0.22962962962962963, 0.6932203389830508, 0.942339373970346, 0.0964660936007641]","[0.48360655737704916, 0.18507462686567164, 0.357830271216098, 0.403954802259887, 0.643312101910828]","[0.15108834827144685, 0.2049586776859504, 0.4720138488170802, 0.5654967869500741, 0.16777408637873756]","[122, 335, 1143, 1416, 157]"
147,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.SGD,99,622.2136679887772,0.3422628427355815,"[0.07171314741035857, 0.24643584521384929, 0.7570621468926554, 0.8623853211009175, 0.08276450511945392]","[0.29508196721311475, 0.3611940298507463, 0.23447069116360456, 0.3983050847457627, 0.6178343949044586]","[0.11538461538461539, 0.2929782082324455, 0.3580494321977288, 0.5449275362318842, 0.14597441685477802]","[122, 335, 1143, 1416, 157]"
148,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,False,0.001,torch.optim.Adam,12,559.6304104328156,0.38512448786637254,"[0.09596662030598054, 0.3865546218487395, 0.7561904761904762, 0.9384858044164038, 0.0977891156462585]","[0.5655737704918032, 0.1373134328358209, 0.347331583552056, 0.4201977401129944, 0.732484076433121]","[0.16409036860879905, 0.2026431718061674, 0.4760191846522782, 0.5804878048780489, 0.172543135783946]","[122, 335, 1143, 1416, 157]"
149,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.SGD,27,560.2201118469238,0.37094232587456666,"[0.09273570324574962, 0.2222222222222222, 0.7971698113207547, 0.9117199391171994, 0.0942883046237534]","[0.4918032786885246, 0.22686567164179106, 0.29571303587051617, 0.4230225988700565, 0.6624203821656051]","[0.15604681404421328, 0.22451994091580502, 0.43139757498404596, 0.5779064158224795, 0.16507936507936508]","[122, 335, 1143, 1416, 157]"
150,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.01,torch.optim.Adam,15,557.6883763074875,0.3573904821935077,"[0.10491803278688525, 0.2526997840172786, 0.8627450980392157, 0.8002544529262087, 0.09970674486803519]","[0.26229508196721313, 0.3492537313432836, 0.19247594050743658, 0.4442090395480226, 0.8662420382165605]","[0.14988290398126466, 0.2932330827067669, 0.3147353361945637, 0.5712988192552225, 0.17882971729125574]","[122, 335, 1143, 1416, 157]"
151,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.SGD,35,573.672373175621,0.37188780334068705,"[0.09313725490196079, 0.23728813559322035, 0.8230563002680965, 0.8373655913978495, 0.1]","[0.4672131147540984, 0.2507462686567164, 0.268591426071741, 0.4399717514124294, 0.6942675159235668]","[0.1553133514986376, 0.24383164005805516, 0.40501319261213714, 0.5768518518518518, 0.1748195669607057]","[122, 335, 1143, 1416, 157]"
152,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0,True,0.001,torch.optim.Adam,27,553.9721492528915,0.3706271667191932,"[0.0967741935483871, 0.25077399380804954, 0.7104247104247104, 0.9323432343234324, 0.0922242314647378]","[0.4918032786885246, 0.2417910447761194, 0.3219597550306212, 0.3990112994350282, 0.6496815286624203]","[0.16172506738544473, 0.24620060790273557, 0.44310656231186035, 0.5588526211671612, 0.16152019002375295]","[122, 335, 1143, 1416, 157]"
153,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.SGD,40,598.0975408554077,0.38512448786637254,"[0.10274963820549927, 0.2823529411764706, 0.656, 0.922077922077922, 0.10243407707910751]","[0.5819672131147541, 0.21492537313432836, 0.35870516185476814, 0.4011299435028249, 0.643312101910828]","[0.17466174661746617, 0.2440677966101695, 0.4638009049773755, 0.5590551181102363, 0.17672790901137356]","[122, 335, 1143, 1416, 157]"
154,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.01,torch.optim.Adam,13,563.5175433158875,0.36148755121336273,"[0.08849557522123894, 0.3016759776536313, 0.7893518518518519, 0.9426229508196722, 0.09156452775775054]","[0.4098360655737705, 0.16119402985074627, 0.2983377077865267, 0.4060734463276836, 0.8089171974522293]","[0.14556040756914118, 0.21011673151750973, 0.433015873015873, 0.5676209279368214, 0.16450777202072536]","[122, 335, 1143, 1416, 157]"
155,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.SGD,76,677.6581140756607,0.28112196659312955,"[0.0875, 0.35344827586206895, 0.8392857142857143, 0.7090909090909091, 0.08233117483811286]","[0.7459016393442623, 0.12238805970149254, 0.04111986001749781, 0.4406779661016949, 0.5668789808917197]","[0.1566265060240964, 0.18181818181818182, 0.07839866555462886, 0.5435540069686411, 0.14378029079159935]","[122, 335, 1143, 1416, 157]"
156,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,False,0.001,torch.optim.Adam,26,572.9639322757721,0.3756697132051686,"[0.11764705882352941, 0.29411764705882354, 0.7941176470588235, 0.9323899371069182, 0.08904593639575972]","[0.4262295081967213, 0.208955223880597, 0.30708661417322836, 0.4187853107344633, 0.802547770700637]","[0.1843971631205674, 0.2443280977312391, 0.44290220820189274, 0.5779727095516569, 0.1603053435114504]","[122, 335, 1143, 1416, 157]"
157,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.01,torch.optim.SGD,22,574.755398273468,0.36085723290261584,"[0.0973111395646607, 0.39215686274509803, 0.8493150684931506, 0.888728323699422, 0.08434712084347121]","[0.6229508196721312, 0.11940298507462686, 0.27121609798775154, 0.4343220338983051, 0.6624203821656051]","[0.168327796234773, 0.18306636155606407, 0.4111405835543767, 0.5834914611005693, 0.1496402877697842]","[122, 335, 1143, 1416, 157]"
158,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.01,torch.optim.Adam,17,581.6331528425217,0.35865111881500156,"[0.1010498687664042, 0.24630541871921183, 0.8439306358381503, 0.8971684053651267, 0.0982367758186398]","[0.6311475409836066, 0.14925373134328357, 0.2554680664916885, 0.4251412429378531, 0.7452229299363057]","[0.17420814479638008, 0.18587360594795535, 0.3922095366017461, 0.5769046478198371, 0.17359050445103857]","[122, 335, 1143, 1416, 157]"
159,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.001,torch.optim.SGD,33,600.1815639734268,0.36274818783485663,"[0.09932659932659933, 0.1974169741697417, 0.7762237762237763, 0.9277310924369748, 0.09871668311944719]","[0.48360655737704916, 0.3194029850746269, 0.29133858267716534, 0.3898305084745763, 0.6369426751592356]","[0.164804469273743, 0.2440136830102623, 0.42366412213740456, 0.5489806066633516, 0.17094017094017094]","[122, 335, 1143, 1416, 157]"
160,500,3,1,8,64,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.2,True,0.001,torch.optim.Adam,23,567.7132434844971,0.3558146864166404,"[0.1111111111111111, 0.3333333333333333, 0.7767441860465116, 0.9485420240137221, 0.084]","[0.4262295081967213, 0.191044776119403, 0.2922134733158355, 0.3905367231638418, 0.802547770700637]","[0.17627118644067796, 0.24288425047438328, 0.42466624284806104, 0.5532766383191595, 0.15208207604103804]","[122, 335, 1143, 1416, 157]"
161,500,3,1,8,128,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0,False,0.01,torch.optim.SGD,47,293.7650213241577,0.36463914276709736,"[0.09523809523809523, 0.3724137931034483, 0.7300613496932515, 0.9212218649517685, 0.0868421052631579]","[0.6065573770491803, 0.16119402985074627, 0.3123359580052493, 0.4046610169491525, 0.6305732484076433]","[0.16462736373748607, 0.22500000000000003, 0.43749999999999994, 0.5623159960745829, 0.15265998457979954]","[122, 335, 1143, 1416, 157]"
