nr_train,num_epochs,n_bad_epochs,num_hidden_layers,hidden_size,batch_size,af_first_layer,af_hidden_layers,af_output_layer,loss_function,dropout,batch_norm,learning_rate,optimizer,epoch_stopped,loss,accuracy,precision,recall,f1_score,support
2557,500,3,3,64,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.01,torch.optim.SGD,34,1.3308102472408398,0.3514024582414119,"[0.09417, 0.58667, 0.84746, 0.93193, 0.09069]","[0.68852, 0.13134, 0.26247, 0.40607, 0.71338]","[0.16568, 0.21463, 0.4008, 0.56567, 0.16092]","[122, 335, 1143, 1416, 157]"
2558,500,3,3,64,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.01,torch.optim.Adam,14,1.2836733175827575,0.3410022061140876,"[0.10796, 0.50588, 0.77193, 0.96435, 0.08253]","[0.5, 0.12836, 0.26947, 0.38206, 0.82166]","[0.17758, 0.20476, 0.39948, 0.54729, 0.15]","[122, 335, 1143, 1416, 157]"
2559,500,3,3,64,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.001,torch.optim.SGD,76,1.4264784664721102,0.3271352032776552,"[0.08362, 0.50649, 0.7963, 0.88871, 0.09388]","[0.80328, 0.11642, 0.22572, 0.38912, 0.58599]","[0.15147, 0.18932, 0.35174, 0.54126, 0.16183]","[122, 335, 1143, 1416, 157]"
2560,500,3,3,64,256,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.001,torch.optim.Adam,18,1.2771071195602417,0.3630633469902301,"[0.09409, 0.38043, 0.86269, 0.92958, 0.09107]","[0.70492, 0.10448, 0.29134, 0.41949, 0.66242]","[0.16602, 0.16393, 0.43558, 0.5781, 0.16012]","[122, 335, 1143, 1416, 157]"
2561,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.01,torch.optim.SGD,90,1.2926784034247871,0.3655846202332177,"[0.09747, 0.4537, 0.74423, 0.93709, 0.09464]","[0.63115, 0.14627, 0.31059, 0.39972, 0.71975]","[0.16886, 0.22122, 0.43827, 0.5604, 0.16728]","[122, 335, 1143, 1416, 157]"
2562,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.01,torch.optim.Adam,30,1.1435211628406972,0.3901670343523479,"[0.09691, 0.23324, 0.75484, 0.87668, 0.09347]","[0.38525, 0.23881, 0.30709, 0.46186, 0.67516]","[0.15486, 0.23599, 0.43657, 0.605, 0.16421]","[122, 335, 1143, 1416, 157]"
2563,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.001,torch.optim.SGD,10,1.6118338795395586,0.1055783170501103,"[0.0, 0.10558, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
2564,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.001,torch.optim.Adam,15,1.2252174025183324,0.3920579892845887,"[0.11278, 0.23714, 0.74803, 0.91654, 0.09397]","[0.36885, 0.31642, 0.33246, 0.42655, 0.69427]","[0.17274, 0.2711, 0.46033, 0.58217, 0.16553]","[122, 335, 1143, 1416, 157]"
2565,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,0.01,torch.optim.SGD,20,1.2043044545629005,0.3911125118184683,"[0.09193, 0.25159, 0.70818, 0.8724, 0.09653]","[0.40164, 0.23582, 0.33333, 0.44421, 0.65605]","[0.14962, 0.24345, 0.4533, 0.58868, 0.1683]","[122, 335, 1143, 1416, 157]"
2566,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,0.01,torch.optim.Adam,37,1.1570907079421722,0.380712259691144,"[0.08958, 0.24188, 0.68357, 0.88824, 0.08835]","[0.45082, 0.2, 0.34208, 0.42655, 0.57962]","[0.14946, 0.21895, 0.45598, 0.57634, 0.15333]","[122, 335, 1143, 1416, 157]"
2567,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,0.001,torch.optim.SGD,69,1.2300264051368646,0.3867002836432398,"[0.09184, 0.24791, 0.73228, 0.89971, 0.09754]","[0.36885, 0.26567, 0.32546, 0.43079, 0.70701]","[0.14706, 0.25648, 0.45064, 0.58262, 0.17143]","[122, 335, 1143, 1416, 157]"
2568,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,True,0.001,torch.optim.Adam,32,1.1142444857605942,0.3892215568862275,"[0.09073, 0.23512, 0.69772, 0.88329, 0.09372]","[0.37705, 0.23582, 0.34733, 0.43291, 0.63694]","[0.14626, 0.23547, 0.46379, 0.58104, 0.1634]","[122, 335, 1143, 1416, 157]"
2569,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.SGD,11,1.6092477252891473,0.2382603214623384,"[0.0, 0.0, 0.33333, 0.60474, 0.06627]","[0.0, 0.0, 0.00087, 0.4322, 0.91083]","[0.0, 0.0, 0.00175, 0.50412, 0.12354]","[122, 335, 1143, 1416, 157]"
2570,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.Adam,20,1.2820005223557756,0.3564450047273873,"[0.09677, 0.50633, 0.85634, 0.92037, 0.08547]","[0.54098, 0.1194, 0.26597, 0.42444, 0.76433]","[0.16418, 0.19324, 0.40587, 0.58096, 0.15375]","[122, 335, 1143, 1416, 157]"
2571,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.SGD,11,1.6107640126803977,0.0384494169555625,"[0.03845, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.07405, 0.0, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
2572,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.Adam,21,1.2402215863133337,0.3769303498266624,"[0.10435, 0.32484, 0.76531, 0.94327, 0.09516]","[0.59016, 0.15224, 0.32808, 0.41102, 0.73885]","[0.17734, 0.20732, 0.45928, 0.57255, 0.1686]","[122, 335, 1143, 1416, 157]"
2573,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.SGD,21,1.347344108529993,0.3542388906397731,"[0.0956, 0.38211, 0.81313, 0.94631, 0.09105]","[0.62295, 0.1403, 0.28171, 0.39831, 0.73248]","[0.16576, 0.20524, 0.41845, 0.56064, 0.16197]","[122, 335, 1143, 1416, 157]"
2574,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.01,torch.optim.Adam,20,1.257821468619613,0.3558146864166404,"[0.09355, 0.56944, 0.74561, 0.95151, 0.0836]","[0.60656, 0.12239, 0.29746, 0.40184, 0.66879]","[0.1621, 0.20147, 0.42527, 0.56504, 0.14862]","[122, 335, 1143, 1416, 157]"
2575,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.SGD,47,1.4607469605969954,0.333123227229751,"[0.08145, 0.36066, 0.74419, 0.88691, 0.09317]","[0.82787, 0.13134, 0.25197, 0.38771, 0.47771]","[0.14831, 0.19256, 0.37647, 0.53956, 0.15593]","[122, 335, 1143, 1416, 157]"
2576,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,True,0.001,torch.optim.Adam,44,1.219184674658217,0.3715726441853136,"[0.09248, 0.27811, 0.72439, 0.94224, 0.0924]","[0.48361, 0.1403, 0.34033, 0.40325, 0.71975]","[0.15526, 0.18651, 0.4631, 0.56479, 0.16377]","[122, 335, 1143, 1416, 157]"
2577,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.01,torch.optim.SGD,96,1.2845363595464208,0.3712574850299401,"[0.09816, 0.34104, 0.73, 0.93596, 0.09685]","[0.52459, 0.17612, 0.31934, 0.40254, 0.76433]","[0.16537, 0.23228, 0.44431, 0.56296, 0.17192]","[122, 335, 1143, 1416, 157]"
2578,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.01,torch.optim.Adam,50,1.0842996910885647,0.3359596596281122,"[0.07907, 0.19518, 0.71111, 0.86286, 0.09026]","[0.27869, 0.24179, 0.33596, 0.31992, 0.72611]","[0.12319, 0.216, 0.45633, 0.46677, 0.16056]","[122, 335, 1143, 1416, 157]"
2579,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.001,torch.optim.SGD,8,1.6127523377134996,0.1055783170501103,"[0.0, 0.10558, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.19099, 0.0, 0.0, 0.0]","[122, 335, 1143, 1416, 157]"
2580,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.001,torch.optim.Adam,19,1.2194950011399417,0.3816577371572644,"[0.07717, 0.24444, 0.76891, 0.91945, 0.09866]","[0.40164, 0.26269, 0.32021, 0.42726, 0.65605]","[0.12946, 0.25324, 0.45213, 0.58341, 0.17152]","[122, 335, 1143, 1416, 157]"
2581,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,0.01,torch.optim.SGD,30,1.185709235904453,0.3967853766151906,"[0.06747, 0.28231, 0.63662, 0.87901, 0.09716]","[0.31967, 0.24776, 0.38933, 0.42585, 0.56688]","[0.11143, 0.26391, 0.48317, 0.57374, 0.16589]","[122, 335, 1143, 1416, 157]"
2582,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,0.01,torch.optim.Adam,34,1.1568450508890926,0.375984872360542,"[0.08156, 0.2381, 0.76703, 0.88663, 0.09288]","[0.37705, 0.25373, 0.30534, 0.43079, 0.65605]","[0.13411, 0.24566, 0.4368, 0.57985, 0.16272]","[122, 335, 1143, 1416, 157]"
2583,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,0.001,torch.optim.SGD,43,1.266209467037304,0.3747242357390482,"[0.09475, 0.30435, 0.6773, 0.90233, 0.09506]","[0.53279, 0.16716, 0.33421, 0.41102, 0.66242]","[0.16089, 0.2158, 0.44757, 0.56477, 0.16627]","[122, 335, 1143, 1416, 157]"
2584,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,True,0.001,torch.optim.Adam,26,1.1262602516122768,0.3778758272927828,"[0.07857, 0.24556, 0.65789, 0.86787, 0.09202]","[0.27049, 0.24776, 0.34996, 0.40819, 0.66879]","[0.12177, 0.24666, 0.45688, 0.55524, 0.16179]","[122, 335, 1143, 1416, 157]"
2585,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.01,torch.optim.SGD,98,1.4640560665646114,0.3321777497636306,"[0.09706, 0.15947, 0.42977, 0.71606, 0.0659]","[0.62295, 0.14328, 0.22485, 0.44703, 0.25478]","[0.16796, 0.15094, 0.29523, 0.55043, 0.10471]","[122, 335, 1143, 1416, 157]"
2586,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.01,torch.optim.Adam,12,1.3017388034511257,0.35486920895052,"[0.08959, 0.55405, 0.80732, 0.9464, 0.09084]","[0.60656, 0.12239, 0.28959, 0.39901, 0.73248]","[0.15612, 0.20049, 0.42627, 0.56135, 0.16163]","[122, 335, 1143, 1416, 157]"
2587,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.001,torch.optim.SGD,8,1.612336826754046,0.0494799873936337,"[0.0, 0.0, 0.0, 0.0, 0.04948]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.09429]","[122, 335, 1143, 1416, 157]"
2588,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.001,torch.optim.Adam,47,1.1995242318591557,0.376615190671289,"[0.086, 0.25751, 0.7446, 0.92284, 0.08992]","[0.41803, 0.1791, 0.33158, 0.42232, 0.68153]","[0.14266, 0.21127, 0.45884, 0.57946, 0.15887]","[122, 335, 1143, 1416, 157]"
2589,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.01,torch.optim.SGD,26,1.3356101813617054,0.3567601638827608,"[0.09845, 0.66102, 0.89687, 0.89751, 0.08786]","[0.57377, 0.11642, 0.25109, 0.43291, 0.78344]","[0.16807, 0.19797, 0.39234, 0.58409, 0.158]","[122, 335, 1143, 1416, 157]"
2590,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.01,torch.optim.Adam,17,1.2730951416599858,0.363693665300977,"[0.08696, 0.30435, 0.72421, 0.95993, 0.08757]","[0.36066, 0.22985, 0.31934, 0.38912, 0.74522]","[0.14013, 0.2619, 0.44323, 0.55377, 0.15673]","[122, 335, 1143, 1416, 157]"
2591,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.001,torch.optim.SGD,65,1.4108286344253265,0.3277655215884021,"[0.08811, 0.51899, 0.83696, 0.85991, 0.08963]","[0.68033, 0.12239, 0.2021, 0.40749, 0.6879]","[0.15602, 0.19807, 0.32558, 0.55295, 0.15859]","[122, 335, 1143, 1416, 157]"
2592,500,3,3,64,256,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,True,0.001,torch.optim.Adam,29,1.2352231955743052,0.372518121651434,"[0.09325, 0.368, 0.76333, 0.91199, 0.09168]","[0.47541, 0.13731, 0.31321, 0.42444, 0.75796]","[0.15591, 0.2, 0.44417, 0.57928, 0.16357]","[122, 335, 1143, 1416, 157]"
2593,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.01,torch.optim.SGD,26,1.2456830507770782,0.3942641033722029,"[0.10273, 0.27219, 0.73855, 0.92378, 0.09932]","[0.40164, 0.27463, 0.33858, 0.42797, 0.74522]","[0.16361, 0.2734, 0.46431, 0.58494, 0.17528]","[122, 335, 1143, 1416, 157]"
2594,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.01,torch.optim.Adam,8,1.412724681131776,0.3618027103687362,"[0.10256, 0.12881, 0.50572, 0.95279, 0.11765]","[0.19672, 0.55522, 0.4252, 0.31356, 0.05096]","[0.13483, 0.20911, 0.46198, 0.47184, 0.07111]","[122, 335, 1143, 1416, 157]"
2595,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.001,torch.optim.SGD,56,1.289323804724644,0.3788213047589032,"[0.09799, 0.35976, 0.6899, 0.95408, 0.10254]","[0.59836, 0.17612, 0.34646, 0.39619, 0.71975]","[0.1684, 0.23647, 0.46127, 0.55988, 0.17951]","[122, 335, 1143, 1416, 157]"
2596,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.001,torch.optim.Adam,35,1.0183876455331329,0.4062401512763945,"[0.09751, 0.23834, 0.69336, 0.85488, 0.09896]","[0.38525, 0.27463, 0.35608, 0.45763, 0.6051]","[0.15563, 0.2552, 0.47052, 0.59614, 0.1701]","[122, 335, 1143, 1416, 157]"
2597,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.SGD,29,1.2776559844546256,0.3740939174283013,"[0.09746, 0.35135, 0.76632, 0.9408, 0.09354]","[0.59836, 0.15522, 0.31846, 0.41525, 0.70064]","[0.16762, 0.21532, 0.44994, 0.57619, 0.16504]","[122, 335, 1143, 1416, 157]"
2598,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.Adam,8,1.6576557342514329,0.332492908919004,"[0.0, 0.0, 0.0, 0.50796, 0.05383]","[0.0, 0.0, 0.0, 0.69845, 0.42038]","[0.0, 0.0, 0.0, 0.58817, 0.09544]","[122, 335, 1143, 1416, 157]"
2599,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.SGD,47,1.4492818223387671,0.3079104947998739,"[0.0897, 0.26415, 0.90066, 0.75422, 0.08142]","[0.66393, 0.12537, 0.11899, 0.44209, 0.58599]","[0.15805, 0.17004, 0.2102, 0.55744, 0.14297]","[122, 335, 1143, 1416, 157]"
2600,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.Adam,13,1.276194093573521,0.3454144342893161,"[0.10367, 0.28302, 0.80909, 0.93429, 0.08768]","[0.53279, 0.1791, 0.2336, 0.41172, 0.7707]","[0.17356, 0.21938, 0.36253, 0.57157, 0.15745]","[122, 335, 1143, 1416, 157]"
2601,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.01,torch.optim.SGD,15,1.2682610621233164,0.3586511188150015,"[0.07234, 0.22319, 0.68085, 0.9779, 0.11879]","[0.7459, 0.22985, 0.33596, 0.375, 0.35032]","[0.13188, 0.22647, 0.44991, 0.54211, 0.17742]","[122, 335, 1143, 1416, 157]"
2602,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.01,torch.optim.Adam,24,1.378789348452615,0.3832335329341317,"[0.11932, 0.24798, 0.76082, 0.801, 0.07759]","[0.17213, 0.36716, 0.29221, 0.45198, 0.6242]","[0.14094, 0.29603, 0.42225, 0.57788, 0.13803]","[122, 335, 1143, 1416, 157]"
2603,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.001,torch.optim.SGD,67,1.2820318713116003,0.3829183737787582,"[0.1046, 0.35762, 0.73524, 0.936, 0.09957]","[0.61475, 0.16119, 0.33771, 0.41314, 0.73248]","[0.17878, 0.22222, 0.46283, 0.57325, 0.1753]","[122, 335, 1143, 1416, 157]"
2604,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.001,torch.optim.Adam,68,0.9306125630511832,0.4084462653640088,"[0.08967, 0.2137, 0.6365, 0.8, 0.10289]","[0.37705, 0.23284, 0.3692, 0.47175, 0.52229]","[0.14488, 0.22286, 0.46733, 0.59351, 0.17191]","[122, 335, 1143, 1416, 157]"
2605,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.01,torch.optim.SGD,25,1.280703542979576,0.3542388906397731,"[0.08983, 0.47727, 0.69009, 0.97348, 0.09429]","[0.62295, 0.12537, 0.33508, 0.36299, 0.69427]","[0.15702, 0.19858, 0.45112, 0.52881, 0.16603]","[122, 335, 1143, 1416, 157]"
2606,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.01,torch.optim.Adam,10,1.7183192683709576,0.3003466750709108,"[0.0, 0.13929, 0.0, 0.80469, 0.0]","[0.0, 1.0, 0.0, 0.43644, 0.0]","[0.0, 0.24453, 0.0, 0.56593, 0.0]","[122, 335, 1143, 1416, 157]"
2607,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.001,torch.optim.SGD,77,1.3459851901827906,0.3551843681058935,"[0.09179, 0.37405, 0.73069, 0.94912, 0.09528]","[0.62295, 0.14627, 0.30621, 0.38206, 0.70701]","[0.16, 0.2103, 0.43157, 0.54481, 0.16793]","[122, 335, 1143, 1416, 157]"
2608,500,3,3,128,16,Tanh(),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.5,False,0.001,torch.optim.Adam,18,1.2655805425860427,0.3526630948629057,"[0.09289, 0.47059, 0.77111, 0.95548, 0.09006]","[0.52459, 0.07164, 0.30359, 0.39407, 0.80255]","[0.15783, 0.12435, 0.43566, 0.558, 0.16195]","[122, 335, 1143, 1416, 157]"
2609,500,3,3,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.01,torch.optim.SGD,28,1.2249623527040396,0.4037188780334069,"[0.08319, 0.24433, 0.66124, 0.92615, 0.09988]","[0.40164, 0.28955, 0.39108, 0.42514, 0.54777]","[0.13783, 0.26503, 0.49148, 0.58277, 0.16896]","[122, 335, 1143, 1416, 157]"
2610,500,3,3,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.01,torch.optim.Adam,9,2.208622541562592,0.337220296249606,"[0.14706, 0.2, 0.62963, 0.96341, 0.08198]","[0.08197, 0.53433, 0.26772, 0.33475, 0.64331]","[0.10526, 0.29106, 0.37569, 0.49686, 0.14543]","[122, 335, 1143, 1416, 157]"
2611,500,3,3,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.001,torch.optim.SGD,68,1.2752732955286856,0.3646391427670973,"[0.09446, 0.30102, 0.72366, 0.96837, 0.09721]","[0.61475, 0.17612, 0.31846, 0.38912, 0.6879]","[0.16376, 0.22222, 0.44228, 0.55516, 0.17035]","[122, 335, 1143, 1416, 157]"
2612,500,3,3,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.0,False,0.001,torch.optim.Adam,43,0.9945342870337276,0.4046643554995273,"[0.07547, 0.23659, 0.66821, 0.82558, 0.10554]","[0.29508, 0.22388, 0.37883, 0.45127, 0.64331]","[0.1202, 0.23006, 0.48353, 0.58356, 0.18133]","[122, 335, 1143, 1416, 157]"
2613,500,3,3,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.SGD,35,1.2570176000619149,0.3810274188465175,"[0.08811, 0.40594, 0.71658, 0.91859, 0.0917]","[0.51639, 0.12239, 0.35171, 0.42232, 0.66879]","[0.15054, 0.18807, 0.47183, 0.57862, 0.16129]","[122, 335, 1143, 1416, 157]"
2614,500,3,3,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.01,torch.optim.Adam,10,1.6765034772088174,0.2388906397730854,"[0.05622, 0.08108, 0.75, 0.60401, 0.0]","[0.92623, 0.02687, 0.00262, 0.44703, 0.0]","[0.106, 0.04036, 0.00523, 0.5138, 0.0]","[122, 335, 1143, 1416, 157]"
2615,500,3,3,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.SGD,46,1.466030781445482,0.3145288370627166,"[0.08499, 0.1768, 0.41667, 0.70615, 0.06719]","[0.66393, 0.09552, 0.18373, 0.44633, 0.27389]","[0.1507, 0.12403, 0.25501, 0.54695, 0.1079]","[122, 335, 1143, 1416, 157]"
2616,500,3,3,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),None,CrossEntropyLoss(),0.5,False,0.001,torch.optim.Adam,31,1.1915726645645004,0.3504569807752915,"[0.08419, 0.24315, 0.88973, 0.81523, 0.08509]","[0.46721, 0.21194, 0.20472, 0.46116, 0.61783]","[0.14268, 0.22648, 0.33286, 0.58908, 0.14958]","[122, 335, 1143, 1416, 157]"
2617,500,3,3,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.01,torch.optim.SGD,35,1.2169338000161505,0.4144342893161046,"[0.08169, 0.23666, 0.56415, 0.95288, 0.10096]","[0.2377, 0.30448, 0.48469, 0.38559, 0.53503]","[0.12159, 0.26632, 0.52141, 0.54902, 0.16987]","[122, 335, 1143, 1416, 157]"
2618,500,3,3,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.01,torch.optim.Adam,9,1.3590119572297874,0.3510872990860385,"[0.0893, 0.9375, 0.68966, 0.9783, 0.09349]","[0.70492, 0.08955, 0.34996, 0.35028, 0.64968]","[0.15853, 0.16349, 0.46431, 0.51586, 0.16346]","[122, 335, 1143, 1416, 157]"
2619,500,3,3,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.001,torch.optim.SGD,71,1.274380511633484,0.3706271667191932,"[0.09293, 0.29808, 0.72603, 0.95447, 0.09663]","[0.58197, 0.18507, 0.32458, 0.39972, 0.67516]","[0.16027, 0.22836, 0.44861, 0.56346, 0.16906]","[122, 335, 1143, 1416, 157]"
2620,500,3,3,128,16,LeakyReLU(negative_slope=0.01),LeakyReLU(negative_slope=0.01),LogSoftmax(dim=1),KLDivLoss(),0.0,False,0.001,torch.optim.Adam,44,0.9843385296752636,0.4081311062086353,"[0.09031, 0.2252, 0.66667, 0.79559, 0.10556]","[0.33607, 0.25075, 0.34121, 0.48376, 0.6051]","[0.14236, 0.23729, 0.45139, 0.60167, 0.17975]","[122, 335, 1143, 1416, 157]"
